,bldg_time,simplify_time,steiner_time,num_graph_comps,node_count_pre,node_count_post,edge_count_pre,edge_count_post,bldg_count,num_block_coords,num_block_coords_unmatched,block
SLE.4.2.1_1_1632,,,,,,,,,10,18,0,SLE.4.2.1_1_1632
